Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,,
2026-02-17 15:27:00+00:00,6790.97998046875,6790.97998046875,6794.43017578125,6789.740234375,6792.60986328125,6930452
2026-02-17 15:28:00+00:00,6789.330078125,6789.330078125,6791.52001953125,6788.39990234375,6791.18994140625,7179673
2026-02-17 15:29:00+00:00,6791.31982421875,6791.31982421875,6792.0400390625,6785.68994140625,6788.85986328125,7520816
2026-02-17 15:30:00+00:00,6786.89990234375,6786.89990234375,6793.009765625,6786.0498046875,6790.97998046875,7379914
2026-02-17 15:31:00+00:00,6786.77978515625,6786.77978515625,6787.27978515625,6783.759765625,6786.85986328125,6976205
2026-02-17 15:32:00+00:00,6783.0400390625,6783.0400390625,6786.580078125,6782.2900390625,6786.580078125,5362402
2026-02-17 15:33:00+00:00,6779.56982421875,6779.56982421875,6783.83984375,6775.83984375,6782.6298828125,7424846
2026-02-17 15:34:00+00:00,6777.89990234375,6777.89990234375,6779.47021484375,6777.10986328125,6779.47021484375,6147903
2026-02-17 15:35:00+00:00,6781.25,6781.25,6785.64013671875,6777.9599609375,6777.9599609375,8513367
2026-02-17 15:36:00+00:00,6783.77978515625,6783.77978515625,6784.240234375,6781.3701171875,6781.3701171875,5863895
2026-02-17 15:37:00+00:00,6780.08984375,6780.08984375,6785.83984375,6780.08984375,6784.240234375,7390909
2026-02-17 15:38:00+00:00,6778.89013671875,6778.89013671875,6780.60009765625,6776.93017578125,6780.43994140625,6394413
2026-02-17 15:39:00+00:00,6775.919921875,6775.919921875,6779.1298828125,6775.7001953125,6778.759765625,5916291
2026-02-17 15:40:00+00:00,6782.06005859375,6782.06005859375,6783.919921875,6775.5,6776.009765625,8583403
2026-02-17 15:41:00+00:00,6776.5498046875,6776.5498046875,6782.919921875,6775.93994140625,6782.35009765625,6335931
2026-02-17 15:42:00+00:00,6778.6298828125,6778.6298828125,6778.75,6775.91015625,6776.4599609375,6251612
2026-02-17 15:43:00+00:00,6779.5,6779.5,6780.08984375,6777.33984375,6778.83984375,5961180
2026-02-17 15:44:00+00:00,6783.43017578125,6783.43017578125,6783.43017578125,6778.47021484375,6779.0,6712777
2026-02-17 15:45:00+00:00,6787.85009765625,6787.85009765625,6787.85009765625,6782.77001953125,6783.3798828125,8279976
2026-02-17 15:46:00+00:00,6788.080078125,6788.080078125,6788.08984375,6784.81005859375,6787.580078125,6649974
2026-02-17 15:47:00+00:00,6796.6201171875,6796.6201171875,6796.6201171875,6787.3798828125,6788.16015625,7526763
2026-02-17 15:48:00+00:00,6794.1298828125,6794.1298828125,6798.60009765625,6793.2001953125,6796.8701171875,7713910
2026-02-17 15:49:00+00:00,6794.419921875,6794.419921875,6795.08984375,6792.14990234375,6793.83984375,6341534
2026-02-17 15:50:00+00:00,6791.33984375,6791.33984375,6794.3798828125,6788.10009765625,6794.27978515625,7512989
2026-02-17 15:51:00+00:00,6799.27001953125,6799.27001953125,6799.3798828125,6789.58984375,6791.10009765625,7830067
2026-02-17 15:52:00+00:00,6795.1298828125,6795.1298828125,6798.7001953125,6792.6298828125,6798.7001953125,5909400
2026-02-17 15:53:00+00:00,6795.64990234375,6795.64990234375,6796.3701171875,6793.89013671875,6795.2099609375,4938897
2026-02-17 15:54:00+00:00,6796.9599609375,6796.9599609375,6796.9599609375,6794.81005859375,6796.509765625,6673706
2026-02-17 15:55:00+00:00,6801.06982421875,6801.06982421875,6801.93017578125,6796.0498046875,6796.89990234375,6291575
2026-02-17 15:56:00+00:00,6796.75,6796.75,6800.81005859375,6794.52001953125,6800.81005859375,6618904
2026-02-17 15:57:00+00:00,6795.35986328125,6795.35986328125,6800.1298828125,6795.06005859375,6797.25,6085063
2026-02-17 15:58:00+00:00,6802.52978515625,6802.52978515625,6802.60009765625,6795.35009765625,6795.35009765625,6314816
2026-02-17 15:59:00+00:00,6803.43994140625,6803.43994140625,6803.43994140625,6800.419921875,6802.52001953125,6311081
2026-02-17 16:00:00+00:00,6804.47998046875,6804.47998046875,6805.43017578125,6802.77978515625,6803.7099609375,6676757
2026-02-17 16:01:00+00:00,6813.2900390625,6813.2900390625,6813.33984375,6804.68994140625,6804.830078125,8305484
2026-02-17 16:02:00+00:00,6814.2900390625,6814.2900390625,6815.490234375,6813.35009765625,6813.56982421875,7114334
2026-02-17 16:03:00+00:00,6812.5400390625,6812.5400390625,6816.3798828125,6812.259765625,6814.31982421875,7399739
2026-02-17 16:04:00+00:00,6813.35009765625,6813.35009765625,6814.27001953125,6811.58984375,6812.41015625,5864900
2026-02-17 16:05:00+00:00,6821.35986328125,6821.35986328125,6821.35986328125,6812.89990234375,6813.31005859375,7321728
2026-02-17 16:06:00+00:00,6821.0498046875,6821.0498046875,6821.6298828125,6818.919921875,6821.6298828125,6397621
2026-02-17 16:07:00+00:00,6824.509765625,6824.509765625,6825.02001953125,6821.009765625,6821.3701171875,6471740
2026-02-17 16:08:00+00:00,6827.22998046875,6827.22998046875,6827.22998046875,6822.02978515625,6824.6298828125,6781025
2026-02-17 16:09:00+00:00,6828.919921875,6828.919921875,6829.35986328125,6825.06982421875,6827.33984375,7125992
2026-02-17 16:10:00+00:00,6831.39013671875,6831.39013671875,6832.009765625,6828.6298828125,6828.89013671875,6736820
2026-02-17 16:11:00+00:00,6835.259765625,6835.259765625,6835.8798828125,6831.39013671875,6831.43994140625,7640018
2026-02-17 16:12:00+00:00,6836.1201171875,6836.1201171875,6837.9501953125,6834.35009765625,6835.43017578125,6483165
2026-02-17 16:13:00+00:00,6843.0,6843.0,6843.31982421875,6835.509765625,6835.85986328125,7393648
2026-02-17 16:14:00+00:00,6840.85986328125,6840.85986328125,6843.14013671875,6839.10009765625,6843.14013671875,7012453
2026-02-17 16:15:00+00:00,6841.83984375,6841.83984375,6841.83984375,6838.759765625,6840.85009765625,6761159
2026-02-17 16:16:00+00:00,6840.10009765625,6840.10009765625,6842.06005859375,6838.33984375,6841.93994140625,6414000
2026-02-17 16:17:00+00:00,6838.919921875,6838.919921875,6840.10986328125,6837.7998046875,6840.10986328125,6035000
2026-02-17 16:18:00+00:00,6842.31982421875,6842.31982421875,6842.64990234375,6838.43994140625,6838.85009765625,6276000
2026-02-17 16:19:00+00:00,6845.60986328125,6845.60986328125,6846.60009765625,6842.02001953125,6842.1201171875,6711000
2026-02-17 16:20:00+00:00,6842.77978515625,6842.77978515625,6845.2900390625,6842.60009765625,6845.2900390625,6257000
2026-02-17 16:21:00+00:00,6843.22998046875,6843.22998046875,6846.06005859375,6842.56982421875,6842.8701171875,5829000
2026-02-17 16:22:00+00:00,6846.6298828125,6846.6298828125,6846.6298828125,6841.22021484375,6843.81982421875,6601000
2026-02-17 16:23:00+00:00,6846.990234375,6846.990234375,6849.56005859375,6846.5498046875,6846.5498046875,6976000
2026-02-17 16:24:00+00:00,6848.509765625,6848.509765625,6848.93017578125,6846.43017578125,6847.1201171875,5948000
2026-02-17 16:25:00+00:00,6848.39013671875,6848.39013671875,6848.89013671875,6846.33984375,6848.47998046875,6150000
2026-02-17 16:26:00+00:00,6847.02001953125,6847.02001953125,6848.83984375,6846.0,6848.56982421875,5388000
2026-02-17 16:27:00+00:00,6843.3798828125,6843.3798828125,6847.27001953125,6843.240234375,6846.93994140625,5920000
2026-02-17 16:28:00+00:00,6842.52001953125,6842.52001953125,6843.85986328125,6839.97021484375,6843.39013671875,6378000
2026-02-17 16:29:00+00:00,6834.10986328125,6834.10986328125,6843.02978515625,6833.740234375,6842.509765625,7005000
2026-02-17 16:30:00+00:00,6827.009765625,6827.009765625,6834.31982421875,6827.009765625,6834.25,7640000
2026-02-17 16:31:00+00:00,6828.93017578125,6828.93017578125,6829.93994140625,6826.89990234375,6826.89990234375,6487000
2026-02-17 16:32:00+00:00,6832.33984375,6832.33984375,6832.43017578125,6829.10009765625,6829.10009765625,5595000
2026-02-17 16:33:00+00:00,6830.240234375,6830.240234375,6833.6298828125,6829.89990234375,6832.16015625,5959000
2026-02-17 16:34:00+00:00,6836.1201171875,6836.1201171875,6836.47998046875,6830.27001953125,6830.27001953125,6361000
2026-02-17 16:35:00+00:00,6838.31982421875,6838.31982421875,6838.31982421875,6834.080078125,6835.72998046875,6109000
2026-02-17 16:36:00+00:00,6844.33984375,6844.33984375,6844.9599609375,6838.1298828125,6838.27001953125,7615000
2026-02-17 16:37:00+00:00,6844.1298828125,6844.1298828125,6844.68994140625,6842.31005859375,6844.16015625,4816000
2026-02-17 16:38:00+00:00,6845.5,6845.5,6845.72021484375,6840.169921875,6843.85009765625,5967000
2026-02-17 16:39:00+00:00,6842.47021484375,6842.47021484375,6845.10986328125,6842.1201171875,6845.10986328125,5160000
2026-02-17 16:40:00+00:00,6840.43994140625,6840.43994140625,6842.509765625,6838.64990234375,6842.509765625,6316000
2026-02-17 16:41:00+00:00,6841.22021484375,6841.22021484375,6841.56005859375,6839.31982421875,6840.25,4193000
2026-02-17 16:42:00+00:00,6841.75,6841.75,6842.64990234375,6840.6298828125,6841.08984375,4708000
2026-02-17 16:43:00+00:00,6838.2001953125,6838.2001953125,6843.16015625,6838.0498046875,6841.669921875,5212000
2026-02-17 16:44:00+00:00,6836.06005859375,6836.06005859375,6838.7900390625,6836.06005859375,6838.0498046875,3925000
2026-02-17 16:45:00+00:00,6835.669921875,6835.669921875,6837.85009765625,6835.39990234375,6836.0498046875,4856000
2026-02-17 16:46:00+00:00,6835.33984375,6835.33984375,6835.9501953125,6833.58984375,6835.64990234375,4067000
2026-02-17 16:47:00+00:00,6837.31005859375,6837.31005859375,6839.5498046875,6835.31982421875,6835.31982421875,5213000
2026-02-17 16:48:00+00:00,6837.06005859375,6837.06005859375,6838.5400390625,6836.8701171875,6837.3701171875,4194000
2026-02-17 16:49:00+00:00,6834.740234375,6834.740234375,6839.22998046875,6834.27978515625,6837.06982421875,4416000
2026-02-17 16:50:00+00:00,6838.7001953125,6838.7001953125,6839.97021484375,6834.830078125,6834.830078125,4269000
2026-02-17 16:51:00+00:00,6837.509765625,6837.509765625,6838.39013671875,6835.66015625,6838.35986328125,3937000
2026-02-17 16:52:00+00:00,6839.2001953125,6839.2001953125,6840.68994140625,6837.58984375,6838.35986328125,5094000
2026-02-17 16:53:00+00:00,6838.169921875,6838.169921875,6839.919921875,6837.4599609375,6839.35009765625,3761000
2026-02-17 16:54:00+00:00,6842.3701171875,6842.3701171875,6842.3701171875,6836.06982421875,6837.9501953125,4497000
2026-02-17 16:55:00+00:00,6847.27001953125,6847.27001953125,6847.47021484375,6842.10986328125,6842.22021484375,5084000
2026-02-17 16:56:00+00:00,6847.1201171875,6847.1201171875,6847.85986328125,6846.33984375,6847.25,4255000
2026-02-17 16:57:00+00:00,6842.72021484375,6842.72021484375,6847.27001953125,6838.419921875,6847.080078125,7778000
2026-02-17 16:58:00+00:00,6844.4501953125,6844.4501953125,6844.56982421875,6841.16015625,6842.919921875,3700000
2026-02-17 16:59:00+00:00,6842.740234375,6842.740234375,6844.2001953125,6842.5400390625,6844.14990234375,4136000
2026-02-17 17:00:00+00:00,6838.009765625,6838.009765625,6843.08984375,6837.580078125,6842.72998046875,5664000
2026-02-17 17:01:00+00:00,6835.02978515625,6835.02978515625,6838.06982421875,6834.009765625,6837.81982421875,5342000
2026-02-17 17:02:00+00:00,6838.35986328125,6838.35986328125,6839.3701171875,6834.93994140625,6835.60009765625,4694000
2026-02-17 17:03:00+00:00,6837.0400390625,6837.0400390625,6838.47021484375,6835.52001953125,6838.1298828125,3757000
2026-02-17 17:04:00+00:00,6838.02978515625,6838.02978515625,6838.2998046875,6836.81982421875,6836.89990234375,3998000
2026-02-17 17:05:00+00:00,6838.52978515625,6838.52978515625,6839.35986328125,6836.9501953125,6837.97998046875,4712000
2026-02-17 17:06:00+00:00,6836.27001953125,6836.27001953125,6838.0498046875,6836.14990234375,6838.0498046875,4329000
2026-02-17 17:07:00+00:00,6840.6298828125,6840.6298828125,6841.35986328125,6836.18017578125,6836.52978515625,4956000
2026-02-17 17:08:00+00:00,6839.89013671875,6839.89013671875,6840.4501953125,6838.93017578125,6840.4501953125,4069000
2026-02-17 17:09:00+00:00,6835.18994140625,6835.18994140625,6840.10009765625,6835.18994140625,6840.02001953125,4294000
2026-02-17 17:10:00+00:00,6832.5,6832.5,6836.5498046875,6832.5,6835.22998046875,4169000
2026-02-17 17:11:00+00:00,6831.830078125,6831.830078125,6833.52978515625,6831.080078125,6832.58984375,4707000
2026-02-17 17:12:00+00:00,6828.72021484375,6828.72021484375,6831.47021484375,6826.9599609375,6831.47021484375,5326000
2026-02-17 17:13:00+00:00,6831.31005859375,6831.31005859375,6831.31005859375,6828.169921875,6828.52978515625,4477000
2026-02-17 17:14:00+00:00,6830.85009765625,6830.85009765625,6831.56005859375,6828.52978515625,6830.9501953125,4857000
2026-02-17 17:15:00+00:00,6829.56982421875,6829.56982421875,6833.0498046875,6829.56982421875,6830.7001953125,4485000
2026-02-17 17:16:00+00:00,6829.240234375,6829.240234375,6832.56982421875,6829.240234375,6829.31982421875,4999000
2026-02-17 17:17:00+00:00,6831.259765625,6831.259765625,6831.259765625,6828.080078125,6829.10986328125,4519000
2026-02-17 17:18:00+00:00,6832.43017578125,6832.43017578125,6832.43017578125,6829.419921875,6831.27001953125,5268000
2026-02-17 17:19:00+00:00,6832.169921875,6832.169921875,6833.669921875,6832.02978515625,6833.0400390625,5131000
2026-02-17 17:20:00+00:00,6832.080078125,6832.080078125,6832.77978515625,6829.81005859375,6831.9599609375,4979000
2026-02-17 17:21:00+00:00,6829.830078125,6829.830078125,6831.97021484375,6829.75,6831.97021484375,4334000
2026-02-17 17:22:00+00:00,6823.39990234375,6823.39990234375,6831.06982421875,6823.330078125,6830.10009765625,6023000
2026-02-17 17:23:00+00:00,6824.5,6824.5,6825.6201171875,6823.259765625,6823.33984375,4334000
2026-02-17 17:24:00+00:00,6828.7900390625,6828.7900390625,6828.9501953125,6823.81982421875,6824.4599609375,4733000
2026-02-17 17:25:00+00:00,6831.31005859375,6831.31005859375,6831.58984375,6828.10009765625,6828.830078125,4440000
2026-02-17 17:26:00+00:00,6833.240234375,6833.240234375,6833.5,6830.02978515625,6830.93994140625,4735000
2026-02-17 17:27:00+00:00,6831.68017578125,6831.68017578125,6833.27001953125,6829.27978515625,6833.27001953125,4258000
2026-02-17 17:28:00+00:00,6832.25,6832.25,6833.2099609375,6830.490234375,6831.6298828125,3963000
2026-02-17 17:29:00+00:00,6839.1298828125,6839.1298828125,6839.1298828125,6832.41015625,6832.41015625,5383000
2026-02-17 17:30:00+00:00,6836.14990234375,6836.14990234375,6840.77978515625,6835.4599609375,6839.5,5703000
2026-02-17 17:31:00+00:00,6836.64990234375,6836.64990234375,6837.97021484375,6835.64990234375,6836.740234375,4273000
2026-02-17 17:32:00+00:00,6828.9501953125,6828.9501953125,6837.08984375,6828.9501953125,6836.77001953125,6288000
2026-02-17 17:33:00+00:00,6832.0498046875,6832.0498046875,6832.06982421875,6828.5,6828.72021484375,3874000
2026-02-17 17:34:00+00:00,6835.52978515625,6835.52978515625,6836.0,6830.7998046875,6832.16015625,5115000
2026-02-17 17:35:00+00:00,6836.509765625,6836.509765625,6837.39990234375,6834.8798828125,6835.35986328125,3660000
2026-02-17 17:36:00+00:00,6838.14990234375,6838.14990234375,6838.14990234375,6834.83984375,6836.77001953125,4210000
2026-02-17 17:37:00+00:00,6837.97021484375,6837.97021484375,6838.27978515625,6836.22998046875,6838.27978515625,4358000
2026-02-17 17:38:00+00:00,6835.39013671875,6835.39013671875,6838.18017578125,6835.39013671875,6837.89990234375,4482000
2026-02-17 17:39:00+00:00,6834.16015625,6834.16015625,6835.2998046875,6832.56982421875,6834.9599609375,4146000
2026-02-17 17:40:00+00:00,6829.2001953125,6829.2001953125,6834.27978515625,6829.2001953125,6834.27978515625,4620000
2026-02-17 17:41:00+00:00,6828.7001953125,6828.7001953125,6830.22998046875,6827.080078125,6829.58984375,5007000
2026-02-17 17:42:00+00:00,6826.509765625,6826.509765625,6829.3701171875,6826.3798828125,6828.759765625,4657000
2026-02-17 17:43:00+00:00,6823.77978515625,6823.77978515625,6826.97998046875,6822.25,6826.56982421875,6911000
2026-02-17 17:44:00+00:00,6818.8701171875,6818.8701171875,6823.8798828125,6818.8701171875,6823.68994140625,5140000
2026-02-17 17:45:00+00:00,6814.85986328125,6814.85986328125,6818.77978515625,6814.1298828125,6818.77978515625,5384000
2026-02-17 17:46:00+00:00,6819.85986328125,6819.85986328125,6820.27978515625,6815.06005859375,6815.06005859375,5475000
2026-02-17 17:47:00+00:00,6819.14990234375,6819.14990234375,6820.5498046875,6818.27001953125,6819.8798828125,4560000
2026-02-17 17:48:00+00:00,6823.740234375,6823.740234375,6823.91015625,6818.16015625,6819.1201171875,5185000
2026-02-17 17:49:00+00:00,6821.47998046875,6821.47998046875,6823.64990234375,6819.81982421875,6823.64990234375,3967000
2026-02-17 17:50:00+00:00,6821.4599609375,6821.4599609375,6824.7900390625,6820.52001953125,6821.14990234375,5311000
2026-02-17 17:51:00+00:00,6818.91015625,6818.91015625,6821.81005859375,6818.8701171875,6821.3798828125,4087000
2026-02-17 17:52:00+00:00,6812.72998046875,6812.72998046875,6818.81982421875,6812.72998046875,6818.81982421875,4617000
2026-02-17 17:53:00+00:00,6810.7900390625,6810.7900390625,6812.7099609375,6809.85986328125,6812.64013671875,5227000
2026-02-17 17:54:00+00:00,6812.490234375,6812.490234375,6812.830078125,6809.669921875,6810.66015625,4725000
2026-02-17 17:55:00+00:00,6813.009765625,6813.009765625,6813.89990234375,6811.5400390625,6812.52001953125,5123000
2026-02-17 17:56:00+00:00,6815.06005859375,6815.06005859375,6816.080078125,6811.52001953125,6812.7998046875,4337000
2026-02-17 17:57:00+00:00,6822.5400390625,6822.5400390625,6822.5400390625,6814.47998046875,6815.08984375,4564000
2026-02-17 17:58:00+00:00,6823.22998046875,6823.22998046875,6824.6298828125,6822.0498046875,6822.72998046875,4744000
2026-02-17 17:59:00+00:00,6828.2099609375,6828.2099609375,6828.81005859375,6822.77978515625,6823.27001953125,4650000
2026-02-17 18:00:00+00:00,6824.27978515625,6824.27978515625,6829.10986328125,6823.66015625,6828.27001953125,5322000
2026-02-17 18:01:00+00:00,6824.169921875,6824.169921875,6825.18994140625,6823.60986328125,6824.25,3593000
2026-02-17 18:02:00+00:00,6823.02001953125,6823.02001953125,6824.68017578125,6822.89013671875,6824.27001953125,3242000
2026-02-17 18:03:00+00:00,6826.8701171875,6826.8701171875,6826.8701171875,6821.91015625,6823.080078125,3824000
2026-02-17 18:04:00+00:00,6825.259765625,6825.259765625,6828.81005859375,6825.06005859375,6827.0400390625,4658000
2026-02-17 18:05:00+00:00,6822.06005859375,6822.06005859375,6826.1201171875,6821.56005859375,6825.3701171875,4359000
2026-02-17 18:06:00+00:00,6822.89013671875,6822.89013671875,6822.919921875,6821.08984375,6822.14013671875,3868000
2026-02-17 18:07:00+00:00,6822.27978515625,6822.27978515625,6824.39990234375,6822.27978515625,6822.81982421875,3423000
2026-02-17 18:08:00+00:00,6820.419921875,6820.419921875,6823.60009765625,6820.330078125,6822.18994140625,3933000
2026-02-17 18:09:00+00:00,6821.39013671875,6821.39013671875,6822.35009765625,6819.4501953125,6820.419921875,4447000
2026-02-17 18:10:00+00:00,6818.27978515625,6818.27978515625,6821.6201171875,6817.14990234375,6821.35986328125,3643000
2026-02-17 18:11:00+00:00,6820.18017578125,6820.18017578125,6820.18017578125,6816.759765625,6818.10986328125,4575000
2026-02-17 18:12:00+00:00,6820.60986328125,6820.60986328125,6820.81005859375,6818.22998046875,6820.27001953125,3541000
2026-02-17 18:13:00+00:00,6824.64990234375,6824.64990234375,6825.4501953125,6820.52001953125,6820.52001953125,4716000
2026-02-17 18:14:00+00:00,6821.47021484375,6821.47021484375,6824.8701171875,6821.47021484375,6824.35009765625,4154000
2026-02-17 18:15:00+00:00,6819.91015625,6819.91015625,6821.64013671875,6818.7900390625,6821.5498046875,3506000
2026-02-17 18:16:00+00:00,6818.990234375,6818.990234375,6820.97021484375,6818.919921875,6819.990234375,3642000
2026-02-17 18:17:00+00:00,6819.77978515625,6819.77978515625,6819.77978515625,6817.64013671875,6819.18017578125,3865000
2026-02-17 18:18:00+00:00,6822.5498046875,6822.5498046875,6823.68017578125,6819.31005859375,6819.7998046875,3894000
2026-02-17 18:19:00+00:00,6820.740234375,6820.740234375,6822.740234375,6819.89990234375,6822.66015625,3553000
2026-02-17 18:20:00+00:00,6825.47998046875,6825.47998046875,6826.31005859375,6820.10009765625,6820.830078125,5912000
2026-02-17 18:21:00+00:00,6831.14013671875,6831.14013671875,6831.14013671875,6825.60986328125,6825.60986328125,6185000
2026-02-17 18:22:00+00:00,6841.93017578125,6841.93017578125,6842.02978515625,6831.10009765625,6831.10009765625,8450000
