Date,Adj_Close,Close,High,Low,Open,Volume,Price_fluctuation,Drift,Is_extreme_drift
1960-04-21,55.59000015258789,55.59000015258789,55.59000015258789,55.59000015258789,55.59000015258789,2700000,0.0,0.002705655295717202,False
1960-04-22,55.41999816894531,55.41999816894531,55.41999816894531,55.41999816894531,55.41999816894531,2850000,0.0,-0.0030581396505836578,False
1960-04-25,54.86000061035156,54.86000061035156,54.86000061035156,54.86000061035156,54.86000061035156,2980000,0.0,-0.010104611640127104,False
1960-04-26,55.040000915527344,55.040000915527344,55.040000915527344,55.040000915527344,55.040000915527344,2940000,0.0,0.003281084636769238,False
1960-04-27,55.040000915527344,55.040000915527344,55.040000915527344,55.040000915527344,55.040000915527344,3020000,0.0,0.0,False
1960-04-28,54.560001373291016,54.560001373291016,54.560001373291016,54.560001373291016,54.560001373291016,3190000,0.0,-0.00872092177056838,False
1960-04-29,54.369998931884766,54.369998931884766,54.369998931884766,54.369998931884766,54.369998931884766,2850000,0.0,-0.0034824493516099064,False
1960-05-02,54.130001068115234,54.130001068115234,54.130001068115234,54.130001068115234,54.130001068115234,2930000,0.0,-0.004414159802912709,False
1960-05-03,54.83000183105469,54.83000183105469,54.83000183105469,54.83000183105469,54.83000183105469,2910000,0.0,0.012931844617157795,False
1960-05-04,55.040000915527344,55.040000915527344,55.040000915527344,55.040000915527344,55.040000915527344,2870000,0.0,0.003830003236544144,False
1960-05-05,54.86000061035156,54.86000061035156,54.86000061035156,54.86000061035156,54.86000061035156,2670000,0.0,-0.003270354327428837,False
1960-05-06,54.75,54.75,54.75,54.75,54.75,2560000,0.0,-0.0020051150041512367,False
1960-05-09,54.79999923706055,54.79999923706055,54.79999923706055,54.79999923706055,54.79999923706055,2670000,0.0,0.0009132280741652732,False
1960-05-10,54.41999816894531,54.41999816894531,54.41999816894531,54.41999816894531,54.41999816894531,2870000,0.0,-0.006934326157038373,False
1960-05-11,54.56999969482422,54.56999969482422,54.56999969482422,54.56999969482422,54.56999969482422,2900000,0.0,0.0027563677127153685,False
1960-05-12,54.84999847412109,54.84999847412109,54.84999847412109,54.84999847412109,54.84999847412109,3220000,0.0,0.005131002031569132,False
1960-05-13,55.29999923706055,55.29999923706055,55.29999923706055,55.29999923706055,55.29999923706055,3750000,0.0,0.008204207392125573,False
1960-05-16,55.25,55.25,55.25,55.25,55.25,3530000,0.0,-0.0009041453481076767,False
1960-05-17,55.459999084472656,55.459999084472656,55.459999084472656,55.459999084472656,55.459999084472656,4080000,0.0,0.0038008884067448623,False
1960-05-18,55.43999862670898,55.43999862670898,55.43999862670898,55.43999862670898,55.43999862670898,5240000,0.0,-0.0003606285267552245,False
1960-05-19,55.68000030517578,55.68000030517578,55.68000030517578,55.68000030517578,55.68000030517578,3700000,0.0,0.004329034711613167,False
1960-05-20,55.72999954223633,55.72999954223633,55.72999954223633,55.72999954223633,55.72999954223633,3170000,0.0,0.0008979747986082032,False
1960-05-23,55.7599983215332,55.7599983215332,55.7599983215332,55.7599983215332,55.7599983215332,2530000,0.0,0.0005382878080617548,False
1960-05-24,55.70000076293945,55.70000076293945,55.70000076293945,55.70000076293945,55.70000076293945,3240000,0.0,-0.0010759964203689298,False
1960-05-25,55.66999816894531,55.66999816894531,55.66999816894531,55.66999816894531,55.66999816894531,3440000,0.0,-0.0005386462043659446,False
1960-05-26,55.709999084472656,55.709999084472656,55.709999084472656,55.709999084472656,55.709999084472656,3720000,0.0,0.0007185363183586091,False
1960-05-27,55.7400016784668,55.7400016784668,55.7400016784668,55.7400016784668,55.7400016784668,3040000,0.0,0.0005385495330676449,False
1960-05-31,55.83000183105469,55.83000183105469,55.83000183105469,55.83000183105469,55.83000183105469,3750000,0.0,0.0016146420860740918,False
1960-06-01,55.88999938964844,55.88999938964844,55.88999938964844,55.88999938964844,55.88999938964844,3770000,0.0,0.0010746472617948477,False
1960-06-02,56.130001068115234,56.130001068115234,56.130001068115234,56.130001068115234,56.130001068115234,3730000,0.0,0.004294179300192491,False
1960-06-03,56.22999954223633,56.22999954223633,56.22999954223633,56.22999954223633,56.22999954223633,3340000,0.0,0.0017815512598999828,False
1960-06-06,56.88999938964844,56.88999938964844,56.88999938964844,56.88999938964844,56.88999938964844,3220000,0.0,0.011737504050953529,False
1960-06-07,57.43000030517578,57.43000030517578,57.43000030517578,57.43000030517578,57.43000030517578,3710000,0.0,0.00949201830410984,False
1960-06-08,57.88999938964844,57.88999938964844,57.88999938964844,57.88999938964844,57.88999938964844,3800000,0.0,0.00800973501703428,False
1960-06-09,58.0,58.0,58.0,58.0,58.0,3820000,0.0,0.0019001660305981716,False
1960-06-10,57.970001220703125,57.970001220703125,57.970001220703125,57.970001220703125,57.970001220703125,2940000,0.0,-0.0005172203327047376,False
1960-06-13,57.9900016784668,57.9900016784668,57.9900016784668,57.9900016784668,57.9900016784668,3180000,0.0,0.00034501392690211574,False
1960-06-14,57.90999984741211,57.90999984741211,57.90999984741211,57.90999984741211,57.90999984741211,3430000,0.0,-0.001379579733386982,False
1960-06-15,57.56999969482422,57.56999969482422,57.56999969482422,57.56999969482422,57.56999969482422,3630000,0.0,-0.005871182066720104,False
1960-06-16,57.5,57.5,57.5,57.5,57.5,3540000,0.0,-0.001215905770284631,False
1960-06-17,57.43999862670898,57.43999862670898,57.43999862670898,57.43999862670898,57.43999862670898,3920000,0.0,-0.001043502144191688,False
1960-06-20,57.15999984741211,57.15999984741211,57.15999984741211,57.15999984741211,57.15999984741211,3970000,0.0,-0.004874630675333447,False
1960-06-21,57.11000061035156,57.11000061035156,57.11000061035156,57.11000061035156,57.11000061035156,3860000,0.0,-0.0008747242336252237,False
1960-06-22,57.27999877929688,57.27999877929688,57.27999877929688,57.27999877929688,57.27999877929688,3600000,0.0,0.002976679515470204,False
1960-06-23,57.59000015258789,57.59000015258789,57.59000015258789,57.59000015258789,57.59000015258789,3620000,0.0,0.005412035263573589,False
1960-06-24,57.68000030517578,57.68000030517578,57.68000030517578,57.68000030517578,57.68000030517578,3220000,0.0,0.0015627739598789159,False
1960-06-27,57.33000183105469,57.33000183105469,57.33000183105469,57.33000183105469,57.33000183105469,2960000,0.0,-0.006067934678732789,False
1960-06-28,56.93999862670898,56.93999862670898,56.93999862670898,56.93999862670898,56.93999862670898,3120000,0.0,-0.0068027767641628545,False
1960-06-29,56.93999862670898,56.93999862670898,56.93999862670898,56.93999862670898,56.93999862670898,3160000,0.0,0.0,False
1960-06-30,56.91999816894531,56.91999816894531,56.91999816894531,56.91999816894531,56.91999816894531,2940000,0.0,-0.00035125497446508724,False
1960-07-01,57.060001373291016,57.060001373291016,57.060001373291016,57.060001373291016,57.060001373291016,2620000,0.0,0.0024596487851273885,False
1960-07-05,57.02000045776367,57.02000045776367,57.02000045776367,57.02000045776367,57.02000045776367,2780000,0.0,-0.0007010325020088137,False
1960-07-06,56.93999862670898,56.93999862670898,56.93999862670898,56.93999862670898,56.93999862670898,2970000,0.0,-0.0014030485866788345,False
1960-07-07,57.2400016784668,57.2400016784668,57.2400016784668,57.2400016784668,57.2400016784668,3050000,0.0,0.005268757621941678,False
1960-07-08,57.380001068115234,57.380001068115234,57.380001068115234,57.380001068115234,57.380001068115234,3010000,0.0,0.0024458313337385462,False
1960-07-11,56.869998931884766,56.869998931884766,56.869998931884766,56.869998931884766,56.869998931884766,2920000,0.0,-0.008888151389628729,False
1960-07-12,56.25,56.25,56.25,56.25,56.25,2860000,0.0,-0.010902038746780418,False
1960-07-13,56.09999847412109,56.09999847412109,56.09999847412109,56.09999847412109,56.09999847412109,2590000,0.0,-0.0026666937934028967,False
1960-07-14,56.119998931884766,56.119998931884766,56.119998931884766,56.119998931884766,56.119998931884766,2480000,0.0,0.0003565144083363947,False
1960-07-15,56.04999923706055,56.04999923706055,56.04999923706055,56.04999923706055,56.04999923706055,2140000,0.0,-0.0012473217419191052,False
1960-07-18,55.70000076293945,55.70000076293945,55.70000076293945,55.70000076293945,55.70000076293945,2350000,0.0,-0.0062443974823406245,False
1960-07-19,55.70000076293945,55.70000076293945,55.70000076293945,55.70000076293945,55.70000076293945,2490000,0.0,0.0,False
1960-07-20,55.61000061035156,55.61000061035156,55.61000061035156,55.61000061035156,55.61000061035156,2370000,0.0,-0.0016158016401280895,False
1960-07-21,55.09999847412109,55.09999847412109,55.09999847412109,55.09999847412109,55.09999847412109,2510000,0.0,-0.009171050721685114,False
1960-07-22,54.720001220703125,54.720001220703125,54.720001220703125,54.720001220703125,54.720001220703125,2850000,0.0,-0.006896502067898158,False
1960-07-25,54.18000030517578,54.18000030517578,54.18000030517578,54.18000030517578,54.18000030517578,2840000,0.0,-0.009868437563613108,False
1960-07-26,54.5099983215332,54.5099983215332,54.5099983215332,54.5099983215332,54.5099983215332,2720000,0.0,0.006090771770001169,False
1960-07-27,54.16999816894531,54.16999816894531,54.16999816894531,54.16999816894531,54.16999816894531,2560000,0.0,-0.006237390626621653,False
1960-07-28,54.56999969482422,54.56999969482422,54.56999969482422,54.56999969482422,54.56999969482422,3020000,0.0,0.007384189392648288,False
1960-07-29,55.5099983215332,55.5099983215332,55.5099983215332,55.5099983215332,55.5099983215332,2730000,0.0,0.01722555675216797,False
1960-08-01,55.52999877929688,55.52999877929688,55.52999877929688,55.52999877929688,55.52999877929688,2440000,0.0,0.000360303699665554,False
1960-08-02,55.040000915527344,55.040000915527344,55.040000915527344,55.040000915527344,55.040000915527344,2090000,0.0,-0.008824020791302845,False
1960-08-03,54.720001220703125,54.720001220703125,54.720001220703125,54.720001220703125,54.720001220703125,2470000,0.0,-0.005813947847045586,False
1960-08-04,54.88999938964844,54.88999938964844,54.88999938964844,54.88999938964844,54.88999938964844,2840000,0.0,0.0031066916146376133,False
1960-08-05,55.43999862670898,55.43999862670898,55.43999862670898,55.43999862670898,55.43999862670898,3000000,0.0,0.01002002629215304,False
1960-08-08,55.52000045776367,55.52000045776367,55.52000045776367,55.52000045776367,55.52000045776367,2960000,0.0,0.0014430345064286865,False
1960-08-09,55.84000015258789,55.84000015258789,55.84000015258789,55.84000015258789,55.84000015258789,2700000,0.0,0.005763683216603255,False
1960-08-10,56.06999969482422,56.06999969482422,56.06999969482422,56.06999969482422,56.06999969482422,2810000,0.0,0.004118902965756233,False
1960-08-11,56.27999877929688,56.27999877929688,56.27999877929688,56.27999877929688,56.27999877929688,3070000,0.0,0.0037453020441526874,False
1960-08-12,56.65999984741211,56.65999984741211,56.65999984741211,56.65999984741211,56.65999984741211,3160000,0.0,0.006751973638190911,False
1960-08-15,56.61000061035156,56.61000061035156,56.61000061035156,56.61000061035156,56.61000061035156,2450000,0.0,-0.0008824432967736717,False
1960-08-16,56.720001220703125,56.720001220703125,56.720001220703125,56.720001220703125,56.720001220703125,2710000,0.0,0.0019431303509198639,False
1960-08-17,56.84000015258789,56.84000015258789,56.84000015258789,56.84000015258789,56.84000015258789,3090000,0.0,0.002115636976413926,False
1960-08-18,56.810001373291016,56.810001373291016,56.810001373291016,56.810001373291016,56.810001373291016,2890000,0.0,-0.0005277758482818973,False
1960-08-19,57.0099983215332,57.0099983215332,57.0099983215332,57.0099983215332,57.0099983215332,2570000,0.0,0.0035204531492269986,False
1960-08-22,57.18999862670898,57.18999862670898,57.18999862670898,57.18999862670898,57.18999862670898,2760000,0.0,0.0031573462633796012,False
1960-08-23,57.75,57.75,57.75,57.75,57.75,3560000,0.0,0.009791945912540845,False
1960-08-24,58.06999969482422,58.06999969482422,58.06999969482422,58.06999969482422,58.06999969482422,3500000,0.0,0.005541120256696397,False
1960-08-25,57.790000915527344,57.790000915527344,57.790000915527344,57.790000915527344,57.790000915527344,2680000,0.0,-0.004821745837237046,False
1960-08-26,57.59999847412109,57.59999847412109,57.59999847412109,57.59999847412109,57.59999847412109,2780000,0.0,-0.0032878082435746636,False
1960-08-29,57.43999862670898,57.43999862670898,57.43999862670898,57.43999862670898,57.43999862670898,2780000,0.0,-0.0027777752022684066,False
1960-08-30,56.84000015258789,56.84000015258789,56.84000015258789,56.84000015258789,56.84000015258789,2890000,0.0,-0.010445656136246706,False
1960-08-31,56.959999084472656,56.959999084472656,56.959999084472656,56.959999084472656,56.959999084472656,3130000,0.0,0.0021111705060279373,False
1960-09-01,57.09000015258789,57.09000015258789,57.09000015258789,57.09000015258789,57.09000015258789,3460000,0.0,0.002282322159493644,False
1960-09-02,57.0,57.0,57.0,57.0,57.0,2680000,0.0,-0.0015764608924039303,False
1960-09-06,56.4900016784668,56.4900016784668,56.4900016784668,56.4900016784668,56.4900016784668,2580000,0.0,-0.008947338974266694,False
1960-09-07,55.790000915527344,55.790000915527344,55.790000915527344,55.790000915527344,55.790000915527344,2850000,0.0,-0.01239158686742059,False
1960-09-08,55.7400016784668,55.7400016784668,55.7400016784668,55.7400016784668,55.7400016784668,2670000,0.0,-0.0008962042703002382,False
1960-09-09,56.11000061035156,56.11000061035156,56.11000061035156,56.11000061035156,56.11000061035156,2750000,0.0,0.006637942603932467,False
1960-09-12,55.720001220703125,55.720001220703125,55.720001220703125,55.720001220703125,55.720001220703125,2160000,0.0,-0.006950621732420559,False
1960-09-13,55.83000183105469,55.83000183105469,55.83000183105469,55.83000183105469,55.83000183105469,2180000,0.0,0.0019741674074245097,False
1960-09-14,55.43999862670898,55.43999862670898,55.43999862670898,55.43999862670898,55.43999862670898,2530000,0.0,-0.006985548836732747,False
1960-09-15,55.220001220703125,55.220001220703125,55.220001220703125,55.220001220703125,55.220001220703125,2870000,0.0,-0.003968207277333269,False
1960-09-16,55.11000061035156,55.11000061035156,55.11000061035156,55.11000061035156,55.11000061035156,2340000,0.0,-0.001992042881562295,False
1960-09-19,53.86000061035156,53.86000061035156,53.86000061035156,53.86000061035156,53.86000061035156,3790000,0.0,-0.022681908658248262,False
1960-09-20,54.0099983215332,54.0099983215332,54.0099983215332,54.0099983215332,54.0099983215332,3660000,0.0,0.002784955616075724,False
1960-09-21,54.56999969482422,54.56999969482422,54.56999969482422,54.56999969482422,54.56999969482422,2930000,0.0,0.010368476035811147,False
1960-09-22,54.36000061035156,54.36000061035156,54.36000061035156,54.36000061035156,54.36000061035156,1970000,0.0,-0.00384825152367696,False
1960-09-23,53.900001525878906,53.900001525878906,53.900001525878906,53.900001525878906,53.900001525878906,2580000,0.0,-0.00846208755165212,False
1960-09-26,53.060001373291016,53.060001373291016,53.060001373291016,53.060001373291016,53.060001373291016,3930000,0.0,-0.015584417974173537,False
1960-09-27,52.93999862670898,52.93999862670898,52.93999862670898,52.93999862670898,52.93999862670898,3170000,0.0,-0.0022616423572586752,False
1960-09-28,52.47999954223633,52.47999954223633,52.47999954223633,52.47999954223633,52.47999954223633,3520000,0.0,-0.00868906491131971,False
1960-09-29,52.619998931884766,52.619998931884766,52.619998931884766,52.619998931884766,52.619998931884766,2850000,0.0,0.0026676713199238478,False
1960-09-30,53.52000045776367,53.52000045776367,53.52000045776367,53.52000045776367,53.52000045776367,3370000,0.0,0.017103792173084997,False
1960-10-03,53.36000061035156,53.36000061035156,53.36000061035156,53.36000061035156,53.36000061035156,2220000,0.0,-0.002989533745209494,False
1960-10-04,52.9900016784668,52.9900016784668,52.9900016784668,52.9900016784668,52.9900016784668,2270000,0.0,-0.006934012887042318,False
1960-10-05,53.38999938964844,53.38999938964844,53.38999938964844,53.38999938964844,53.38999938964844,2650000,0.0,0.007548550641850227,False
1960-10-06,53.720001220703125,53.720001220703125,53.720001220703125,53.720001220703125,53.720001220703125,2510000,0.0,0.006180967125440251,False
1960-10-07,54.02999877929688,54.02999877929688,54.02999877929688,54.02999877929688,54.02999877929688,2530000,0.0,0.005770617117452526,False
1960-10-10,54.13999938964844,54.13999938964844,54.13999938964844,54.13999938964844,54.13999938964844,2030000,0.0,0.0020359173206885295,False
1960-10-11,54.220001220703125,54.220001220703125,54.220001220703125,54.220001220703125,54.220001220703125,2350000,0.0,0.0014776843730439637,False
1960-10-12,54.150001525878906,54.150001525878906,54.150001525878906,54.150001525878906,54.150001525878906,1890000,0.0,-0.0012910308603514276,False
1960-10-13,54.56999969482422,54.56999969482422,54.56999969482422,54.56999969482422,54.56999969482422,2220000,0.0,0.007756198653929625,False
1960-10-14,54.86000061035156,54.86000061035156,54.86000061035156,54.86000061035156,54.86000061035156,2470000,0.0,0.005314292049645175,False
1960-10-17,54.630001068115234,54.630001068115234,54.630001068115234,54.630001068115234,54.630001068115234,2280000,0.0,-0.004192481583620844,False
1960-10-18,54.34999847412109,54.34999847412109,54.34999847412109,54.34999847412109,54.34999847412109,2220000,0.0,-0.005125436363162983,False
1960-10-19,54.25,54.25,54.25,54.25,54.25,2410000,0.0,-0.00183989837955012,False
1960-10-20,53.86000061035156,53.86000061035156,53.86000061035156,53.86000061035156,53.86000061035156,2910000,0.0,-0.007188928841445841,False
1960-10-21,53.720001220703125,53.720001220703125,53.720001220703125,53.720001220703125,53.720001220703125,3090000,0.0,-0.00259932023880316,False
1960-10-24,52.70000076293945,52.70000076293945,52.70000076293945,52.70000076293945,52.70000076293945,4420000,0.0,-0.01898734986198347,False
1960-10-25,52.20000076293945,52.20000076293945,52.20000076293945,52.20000076293945,52.20000076293945,3030000,0.0,-0.009487665896802389,False
1960-10-26,53.04999923706055,53.04999923706055,53.04999923706055,53.04999923706055,53.04999923706055,3020000,0.0,0.016283495434823214,False
1960-10-27,53.619998931884766,53.619998931884766,53.619998931884766,53.619998931884766,53.619998931884766,2900000,0.0,0.010744574986271127,False
1960-10-28,53.40999984741211,53.40999984741211,53.40999984741211,53.40999984741211,53.40999984741211,2490000,0.0,-0.003916432089814514,False
1960-10-31,53.38999938964844,53.38999938964844,53.38999938964844,53.38999938964844,53.38999938964844,2460000,0.0,-0.00037447028310821917,False
